contact,month,duration,pdays,previous,poutcome,emp.var.rate,cons.price.idx,euribor3m,nr.employed,economic_index
1.0,2.0,56.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,1.0,38.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,5.0,644.5,999.0,0.0,0.0,-3.4,92.649,0.714,5017.5,1050.0387
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
1.0,3.0,258.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,5.0,96.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,0.0,479.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,3.0,97.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,0.0,298.0,999.0,2.0,1.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,7.0,157.0,999.0,1.0,1.0,-1.8,93.369,0.636,5008.7,1048.6153
1.0,0.0,20.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,7.0,158.0,999.0,1.0,1.0,-1.8,93.369,0.637,5008.7,1048.6156
0.0,0.0,112.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,262.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,0.0,70.0,999.0,0.0,0.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,0.0,193.0,999.0,0.0,0.0,-1.8,93.876,0.682,5008.7,1048.8826
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,3.0,148.0,999.0,0.0,0.0,1.4,93.444,4.967,5228.1,1093.8321
0.0,0.0,67.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,5.0,179.0,999.0,1.0,1.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,2.0,323.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,8.0,390.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
1.0,3.0,402.0,999.0,0.0,0.0,-2.9,92.201,0.873,5076.2,1061.6024
1.0,0.0,549.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,2.0,71.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,92.0,999.0,0.0,0.0,-1.8,92.893,1.264,5099.1,1066.6457000000003
0.0,0.0,277.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,4.0,131.0,999.0,0.0,0.0,-3.4,92.431,0.728,5017.5,1049.9339
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,2.0,644.5,4.0,2.0,2.0,-1.7,94.215,0.896,4991.6,1045.6963
0.0,0.0,198.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,236.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,1.0,124.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,3.0,644.5,999.0,1.0,1.0,-2.9,92.201,0.829,5076.2,1061.5892
0.0,1.0,132.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
0.0,3.0,41.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,124.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,1.0,97.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
0.0,3.0,18.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,1.0,100.0,999.0,0.0,0.0,1.4,94.465,4.958,5228.1,1094.3399000000002
1.0,5.0,315.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,330.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,362.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,0.0,186.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,3.0,133.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,1.0,86.0,999.0,0.0,0.0,-2.9,92.963,1.26,5076.2,1062.0995
0.0,2.0,239.0,999.0,0.0,0.0,1.4,93.918,4.957,5228.1,1094.0661
1.0,5.0,14.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,8.0,277.0,999.0,0.0,0.0,-1.8,93.075,1.453,5099.1,1066.7934000000002
0.0,1.0,644.5,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,7.0,263.0,6.0,2.0,2.0,-1.8,93.369,0.655,5008.7,1048.621
1.0,1.0,201.0,999.0,0.0,0.0,-2.9,92.963,1.266,5076.2,1062.1013
1.0,0.0,340.0,999.0,1.0,1.0,-1.8,92.893,1.313,5099.1,1066.6604000000002
1.0,5.0,247.0,6.0,3.0,1.0,-3.4,92.649,0.714,5017.5,1050.0387
0.0,0.0,62.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
0.0,9.0,134.0,999.0,1.0,1.0,-3.4,92.379,0.768,5017.5,1049.9199
1.0,3.0,154.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,544.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,5.0,104.0,999.0,0.0,0.0,-0.1,93.2,4.191,5195.8,1087.0173
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,4.0,201.0,5.0,3.0,1.0,-3.4,92.431,0.74,5017.5,1049.9375
1.0,2.0,58.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
1.0,3.0,104.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,0.0,90.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,3.0,174.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,0.0,268.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,218.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,402.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,3.0,123.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,1.0,80.0,999.0,1.0,1.0,-2.9,92.963,1.262,5076.2,1062.1001
1.0,2.0,81.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,141.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,35.0,999.0,1.0,1.0,-0.1,93.2,4.021,5195.8,1086.9663
0.0,0.0,357.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,0.0,93.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,5.0,501.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,0.0,141.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,0.0,52.0,999.0,0.0,0.0,-1.8,92.893,1.244,5099.1,1066.6397000000002
1.0,5.0,90.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,0.0,205.0,999.0,1.0,1.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,1.0,644.5,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
1.0,8.0,70.0,999.0,1.0,1.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,0.0,119.0,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,0.0,281.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,2.0,166.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,293.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,3.0,177.0,999.0,0.0,0.0,-1.7,94.027,0.905,4991.6,1045.6050000000002
0.0,0.0,122.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,17.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
1.0,2.0,96.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,3.0,307.0,999.0,0.0,0.0,-2.9,92.201,0.859,5076.2,1061.5982
1.0,3.0,259.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,3.0,133.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,131.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
0.0,5.0,62.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
0.0,1.0,133.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,7.0,101.0,999.0,0.0,0.0,-1.8,92.843,1.663,5099.1,1066.7404000000001
1.0,3.0,375.0,999.0,0.0,0.0,-1.7,94.027,0.904,4991.6,1045.6047
1.0,5.0,72.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,606.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,2.0,229.0,999.0,2.0,1.0,-1.7,94.215,0.81,4991.6,1045.6705000000002
0.0,1.0,642.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,5.0,160.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,119.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,125.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,5.0,126.0,999.0,0.0,0.0,-0.1,93.2,4.021,5195.8,1086.9663
1.0,0.0,101.0,999.0,0.0,0.0,-1.8,92.893,1.354,5099.1,1066.6727
1.0,3.0,74.0,999.0,0.0,0.0,1.4,93.444,4.962,5228.1,1093.8306000000002
0.0,0.0,99.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,3.0,101.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,2.0,209.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,0.0,149.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,0.0,19.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,4.0,567.0,3.0,1.0,2.0,-1.1,94.601,1.0,4963.6,1040.3205
0.0,0.0,102.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,5.0,319.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,144.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,3.0,271.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,459.0,999.0,0.0,0.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,8.0,345.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
0.0,2.0,88.0,999.0,0.0,0.0,1.4,93.918,4.966,5228.1,1094.0688
0.0,0.0,480.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
0.0,0.0,174.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,337.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
0.0,1.0,154.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,2.0,102.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,0.0,200.0,999.0,0.0,0.0,-1.8,92.893,1.344,5099.1,1066.6697000000001
1.0,2.0,559.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,455.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
0.0,2.0,225.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,0.0,109.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,3.0,164.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
0.0,1.0,137.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,2.0,115.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,8.0,383.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
1.0,8.0,75.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,129.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,5.0,263.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,1.0,107.0,999.0,0.0,0.0,1.4,94.465,4.866,5228.1,1094.3123
1.0,0.0,271.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,3.0,132.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,201.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
0.0,0.0,230.0,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
0.0,0.0,135.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,9.0,644.5,999.0,0.0,0.0,-1.1,94.199,0.883,4963.6,1040.0844000000002
1.0,7.0,201.0,999.0,0.0,0.0,-1.8,92.843,1.602,5099.1,1066.7221000000002
1.0,3.0,136.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,342.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,4.0,164.0,999.0,1.0,1.0,-3.4,92.431,0.737,5017.5,1049.9366
1.0,8.0,9.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,5.0,242.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,3.0,208.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.859,5191.0,1086.6547
1.0,2.0,187.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
0.0,1.0,174.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,8.0,84.0,999.0,0.0,0.0,-1.8,93.075,1.445,5099.1,1066.7910000000002
1.0,3.0,612.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,8.0,231.0,999.0,0.0,0.0,-1.8,93.075,1.453,5099.1,1066.7934000000002
0.0,1.0,389.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,0.0,138.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
0.0,1.0,200.0,999.0,0.0,0.0,1.4,94.465,4.865,5228.1,1094.3120000000001
1.0,5.0,82.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
0.0,0.0,183.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,3.0,56.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,250.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,9.0,103.0,999.0,0.0,0.0,-3.4,92.379,0.771,5017.5,1049.9208
1.0,5.0,61.0,999.0,0.0,0.0,-3.4,92.649,0.714,5017.5,1050.0387
1.0,2.0,61.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,4.0,644.5,999.0,0.0,0.0,-3.4,92.431,0.74,5017.5,1049.9375
1.0,3.0,271.0,999.0,0.0,0.0,-2.9,92.201,0.821,5076.2,1061.5868
1.0,0.0,439.0,999.0,0.0,0.0,-1.8,92.893,1.291,5099.1,1066.6538000000003
0.0,1.0,422.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
1.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
0.0,0.0,36.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,8.0,241.0,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
0.0,0.0,298.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,2.0,265.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,4.0,84.0,999.0,0.0,0.0,-1.1,94.601,1.029,4963.6,1040.3292000000001
1.0,2.0,77.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,55.0,999.0,1.0,1.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,5.0,141.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
1.0,2.0,237.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,78.0,999.0,0.0,0.0,1.1,93.994,4.864,5191.0,1086.6562000000001
1.0,9.0,75.0,999.0,0.0,0.0,-3.4,92.379,0.771,5017.5,1049.9208
1.0,3.0,63.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,1.0,179.0,999.0,0.0,0.0,1.4,94.465,4.864,5228.1,1094.3117000000002
0.0,1.0,26.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,3.0,10.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,8.0,184.0,999.0,0.0,0.0,-1.8,93.075,1.435,5099.1,1066.7880000000002
0.0,2.0,45.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,83.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,293.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
0.0,0.0,180.0,999.0,0.0,0.0,1.1,93.994,4.858,5191.0,1086.6544000000001
1.0,3.0,43.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,0.0,210.0,999.0,0.0,0.0,-1.8,92.893,1.259,5099.1,1066.6442000000002
1.0,0.0,282.0,999.0,0.0,0.0,-1.8,92.893,1.27,5099.1,1066.6475000000003
1.0,2.0,107.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
0.0,1.0,511.0,999.0,0.0,0.0,1.4,94.465,4.961,5228.1,1094.3408000000002
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,325.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,8.0,96.0,2.0,1.0,2.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
0.0,1.0,8.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
1.0,3.0,435.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,3.0,118.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,0.0,26.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,0.0,102.0,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,2.0,58.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,0.0,259.0,999.0,1.0,1.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
1.0,8.0,644.5,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
0.0,0.0,644.5,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
0.0,3.0,107.0,999.0,0.0,0.0,-1.7,94.027,0.89,4991.6,1045.6005000000002
1.0,2.0,82.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
0.0,5.0,143.0,7.0,1.0,2.0,-3.4,92.649,0.722,5017.5,1050.0411
1.0,0.0,289.0,999.0,0.0,0.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
1.0,0.0,217.0,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,5.0,191.0,999.0,1.0,1.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,0.0,309.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
0.0,0.0,584.0,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,2.0,115.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
0.0,0.0,339.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
1.0,0.0,430.0,999.0,0.0,0.0,-1.8,92.893,1.266,5099.1,1066.6463
1.0,3.0,644.5,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,0.0,278.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
0.0,0.0,206.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,3.0,88.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
1.0,3.0,106.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,2.0,156.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,3.0,69.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
1.0,2.0,195.0,999.0,0.0,0.0,1.4,93.918,4.961,5228.1,1094.0673000000002
1.0,2.0,644.5,14.0,1.0,2.0,-2.9,92.469,1.072,5076.2,1061.7961
1.0,8.0,258.0,999.0,1.0,1.0,-1.8,93.075,1.41,5099.1,1066.7805
1.0,0.0,259.0,999.0,0.0,0.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
0.0,0.0,10.0,999.0,1.0,1.0,-1.8,92.893,1.25,5099.1,1066.6415000000002
1.0,2.0,126.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,5.0,266.0,999.0,0.0,0.0,-0.1,93.2,4.076,5195.8,1086.9828
0.0,0.0,126.0,999.0,0.0,0.0,1.1,93.994,4.855,5191.0,1086.6535000000001
0.0,4.0,644.5,999.0,0.0,0.0,-3.4,92.431,0.735,5017.5,1049.936
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,1.0,167.0,999.0,1.0,1.0,-1.7,94.055,0.72,4991.6,1045.5635000000002
0.0,0.0,186.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
0.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,240.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
1.0,2.0,54.0,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,8.0,387.0,999.0,0.0,0.0,-1.8,93.075,1.365,5099.1,1066.7670000000003
1.0,5.0,130.0,999.0,0.0,0.0,-0.1,93.2,4.12,5195.8,1086.996
1.0,5.0,75.0,999.0,1.0,1.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,2.0,43.0,999.0,0.0,0.0,1.4,93.918,4.968,5228.1,1094.0694
0.0,0.0,644.5,999.0,0.0,0.0,1.1,93.994,4.86,5191.0,1086.655
1.0,7.0,96.0,999.0,0.0,0.0,-1.8,92.843,1.799,5099.1,1066.7812000000001
1.0,3.0,87.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,2.0,220.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,3.0,247.0,999.0,0.0,0.0,1.4,93.444,4.965,5228.1,1093.8315000000002
1.0,2.0,107.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,0.0,537.0,999.0,1.0,1.0,-1.8,92.893,1.281,5099.1,1066.6508000000001
0.0,0.0,28.0,999.0,0.0,0.0,-1.8,92.893,1.299,5099.1,1066.6562000000001
0.0,1.0,187.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
1.0,3.0,229.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
0.0,1.0,194.0,999.0,0.0,0.0,1.4,94.465,4.967,5228.1,1094.3426000000002
0.0,1.0,62.0,999.0,0.0,0.0,1.4,94.465,4.96,5228.1,1094.3405
1.0,5.0,218.0,999.0,0.0,0.0,-0.1,93.2,4.153,5195.8,1087.0059
1.0,3.0,172.0,999.0,0.0,0.0,-2.9,92.201,0.869,5076.2,1061.6012
0.0,0.0,105.0,999.0,0.0,0.0,1.1,93.994,4.856,5191.0,1086.6538
1.0,2.0,121.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
1.0,2.0,644.5,999.0,0.0,0.0,1.4,93.918,4.958,5228.1,1094.0664000000002
1.0,3.0,189.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
0.0,0.0,151.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,8.0,319.0,6.0,1.0,2.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,409.0,999.0,0.0,0.0,1.4,93.444,4.968,5228.1,1093.8324000000002
0.0,2.0,259.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,2.0,266.0,999.0,0.0,0.0,1.4,93.918,4.962,5228.1,1094.0676
1.0,3.0,292.0,999.0,0.0,0.0,-2.9,92.201,0.881,5076.2,1061.6048
1.0,0.0,244.0,999.0,0.0,0.0,-1.8,92.893,1.327,5099.1,1066.6646
1.0,3.0,155.0,999.0,0.0,0.0,1.4,93.444,4.964,5228.1,1093.8312
0.0,1.0,420.0,999.0,0.0,0.0,1.4,94.465,4.959,5228.1,1094.3402
0.0,0.0,104.0,999.0,0.0,0.0,1.1,93.994,4.857,5191.0,1086.6541
1.0,2.0,156.0,999.0,0.0,0.0,1.4,93.918,4.963,5228.1,1094.0679
0.0,8.0,384.0,999.0,0.0,0.0,-1.8,93.075,1.405,5099.1,1066.7790000000002
1.0,3.0,81.0,999.0,0.0,0.0,1.4,93.444,4.966,5228.1,1093.8318000000002
1.0,2.0,252.0,999.0,0.0,0.0,1.4,93.918,4.96,5228.1,1094.067
1.0,3.0,89.0,999.0,0.0,0.0,1.4,93.444,4.963,5228.1,1093.8309000000002
1.0,0.0,64.0,999.0,1.0,1.0,-1.8,92.893,1.334,5099.1,1066.6667000000002
