age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,recent_contact,financial_risk,economic_index,demographic
36,3,0,2,1,0,0,0,0,3,166,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,41
32,6,1,6,0,0,0,1,5,2,163,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1086.996,45
35,9,0,3,0,1,1,0,0,3,20,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,2,1086.6535000000001,47
46,2,0,0,0,0,0,0,0,1,247,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1086.6538,48
47,0,0,0,1,0,0,1,2,0,139,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,47
45,2,0,3,0,1,0,0,0,1,29,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,50
57,3,0,0,0,1,0,1,2,0,364,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,60
27,2,0,3,0,1,0,0,1,0,72,3,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0,1,1094.3120000000001,32
37,3,0,2,1,1,0,1,2,2,279,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,42
39,2,0,6,0,0,0,1,2,4,743,13,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,47
35,3,1,3,0,1,0,0,0,4,65,7,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,1,1086.6562000000001,42
36,4,1,1,1,0,0,1,3,0,65,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,42
37,3,0,2,0,1,1,0,0,0,143,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,42
24,2,1,1,0,0,0,0,1,3,131,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,0,1094.3123,28
46,4,2,4,0,0,0,0,1,2,53,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1094.3411,56
27,1,1,1,0,1,0,1,2,4,71,3,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,1,1094.0661,30
30,4,1,1,0,1,0,0,3,0,176,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,36
82,5,2,0,0,0,0,1,8,0,529,1,6,2,2,-1.8,93.749,-34.6,0.643,5008.7,2,0,1048.8074,89
28,8,1,6,0,2,2,1,3,2,227,1,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,0,4,1061.6042,43
37,4,0,4,0,0,0,1,3,2,157,3,4,2,2,-2.9,92.201,-31.4,0.884,5076.2,2,0,1061.6057,45
42,2,2,6,0,1,0,1,9,2,211,1,999,1,1,-1.1,94.199,-37.5,0.886,4963.6,0,1,1040.0853000000002,52
41,4,0,6,0,1,1,1,5,4,38,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,1086.9663,51
44,7,2,3,0,0,0,0,0,2,259,3,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1066.6508000000001,56
41,2,2,1,0,2,2,0,1,3,289,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,4,1094.3408000000002,46
44,2,0,6,0,1,0,1,9,3,331,1,999,0,0,-3.4,92.379,-29.8,0.809,5017.5,0,1,1049.9322,52
26,8,1,6,0,1,0,1,1,4,175,2,999,0,0,-2.9,92.963,-40.8,1.268,5076.2,0,1,1062.1019000000001,41
35,2,1,1,0,1,1,1,2,2,652,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,2,1094.0661,39
60,6,0,4,0,1,0,1,4,2,219,2,999,0,0,-3.4,92.431,-26.9,0.724,5017.5,0,1,1049.9327,70
33,1,0,3,1,1,0,0,2,2,25,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,37
51,4,0,4,1,1,1,1,3,0,273,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,3,1093.8315000000002,59
31,4,0,4,1,1,0,1,0,3,46,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,1066.6646,39
29,2,0,1,0,0,0,1,1,0,155,1,999,1,1,-2.9,92.963,-40.8,1.26,5076.2,0,0,1062.0995,32
60,5,0,1,0,0,0,1,9,2,200,1,6,1,2,-1.1,94.199,-37.5,0.876,4963.6,1,0,1040.0823,66
37,2,0,6,1,0,0,1,3,2,193,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,45
29,10,0,0,0,0,0,1,2,1,103,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,0,1094.0673000000002,39
36,2,1,6,0,1,0,1,3,0,770,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,45
30,1,1,1,0,1,0,1,2,3,70,6,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,33
32,3,1,3,1,0,0,1,2,4,316,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,1,1094.0661,39
78,5,0,0,0,1,0,1,2,0,173,2,999,1,1,-1.7,94.215,-40.3,0.87,4991.6,0,1,1045.6885000000002,83
36,3,0,3,1,1,0,1,2,3,194,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,2,1094.0679,42
36,2,0,1,0,0,0,0,0,3,90,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1086.6535000000001,39
21,1,1,3,0,0,0,1,8,0,293,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,26
62,3,0,5,0,0,0,1,7,0,515,2,999,2,1,-1.8,93.369,-34.8,0.635,5008.7,0,0,1048.615,70
34,4,1,4,0,1,1,1,7,4,136,1,999,0,0,-1.8,92.843,-50.0,1.726,5099.1,0,2,1066.7593000000002,43
39,2,0,1,0,1,0,0,0,1,0,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,42
38,6,0,1,0,1,0,0,0,3,224,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,1066.6646,45
29,1,0,3,0,1,0,0,0,0,238,3,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,1,1086.6544000000001,33
58,7,0,0,1,0,0,0,0,1,217,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,65
36,7,0,6,1,1,0,1,1,0,450,1,999,1,1,-2.9,92.963,-40.8,1.266,5076.2,0,2,1062.1013,49
45,11,1,5,0,1,0,1,4,2,316,2,999,2,1,-1.1,94.601,-49.5,1.016,4963.6,0,1,1040.3253000000002,62
26,2,0,1,0,1,1,1,4,0,183,2,999,0,0,-3.4,92.431,-26.9,0.731,5017.5,0,2,1049.9348,29
58,0,0,0,0,1,0,0,0,2,154,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,58
39,2,1,1,0,0,0,1,2,0,419,7,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,43
52,3,0,3,1,1,0,1,2,4,211,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,58
44,2,1,6,0,0,0,1,1,1,924,2,4,1,2,-2.9,92.963,-40.8,1.262,5076.2,1,0,1062.1001,53
25,2,1,1,0,1,0,1,2,1,53,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,29
34,8,2,4,1,0,0,1,2,1,361,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,48
56,6,0,6,0,1,1,1,5,2,104,1,999,1,1,-0.1,93.2,-42.0,4.12,5195.8,0,2,1086.996,68
38,8,1,3,1,1,1,0,1,4,375,5,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,3,1094.3402,50
33,4,0,6,1,1,0,0,1,1,272,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,2,1094.3117000000002,43
39,4,1,4,0,0,0,1,2,0,65,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1094.067,48
29,2,0,1,1,0,0,1,2,0,35,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,32
88,5,2,0,0,1,1,1,7,2,82,2,999,0,0,-1.8,92.843,-50.0,1.663,5099.1,0,2,1066.7404000000001,95
27,1,1,1,0,1,1,1,0,0,665,3,999,1,1,-1.8,92.893,-46.2,1.244,5099.1,0,2,1066.6397000000002,30
38,4,2,1,0,0,0,1,3,0,102,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,45
32,6,2,6,0,0,0,1,0,1,342,3,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,1066.6697000000001,46
35,6,0,6,0,0,0,1,0,3,597,3,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,0,1066.6646,47
49,7,0,4,0,1,0,1,1,1,298,3,999,0,0,-2.9,92.963,-40.8,1.252,5076.2,0,1,1062.0971,60
33,2,2,6,0,0,0,1,3,1,384,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,43
50,7,0,1,0,0,0,0,1,2,373,2,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,0,1094.3411,58
38,3,2,5,1,2,2,0,0,1,81,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,5,1086.6538,48
33,6,0,0,0,1,1,0,0,1,568,4,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,2,1086.6538,39
58,3,0,4,1,0,1,0,1,3,25,1,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,2,1094.3123,65
48,2,0,6,0,1,0,1,3,2,116,5,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,56
34,0,0,1,1,0,0,1,0,2,104,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,1,1066.6667000000002,35
35,6,2,6,0,0,0,1,3,0,288,7,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1093.8315000000002,49
32,3,1,3,0,1,0,1,2,1,56,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,39
43,7,0,4,0,0,0,0,1,4,38,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1094.3402,54
52,3,1,3,0,0,0,1,5,3,771,2,999,0,0,-3.4,92.649,-30.1,0.714,5017.5,0,0,1050.0387,59
33,4,2,4,0,1,1,1,0,1,668,4,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0,2,1066.6538000000003,43
59,3,0,0,0,1,0,1,3,1,258,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,1,1093.8309000000002,62
37,10,0,6,0,1,0,1,5,0,96,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,53
31,2,2,1,0,0,0,1,0,0,479,1,999,0,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,1066.6562000000001,36
30,2,1,6,0,0,0,1,3,2,97,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1093.8312,39
26,1,1,1,0,0,0,1,0,0,298,2,999,2,1,-1.8,92.893,-46.2,1.299,5099.1,0,0,1066.6562000000001,29
28,2,1,6,0,0,0,1,7,4,157,2,999,1,1,-1.8,93.369,-34.8,0.636,5008.7,0,0,1048.6153,37
23,1,0,3,1,1,0,1,0,0,20,6,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,2,1066.6397000000002,27
37,3,0,3,0,1,0,1,7,1,158,1,999,1,1,-1.8,93.369,-34.8,0.637,5008.7,0,1,1048.6156,43
30,3,0,0,0,0,0,0,0,1,112,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,33
37,3,0,1,0,1,0,0,0,1,262,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,41
33,4,1,4,0,1,0,1,0,4,70,1,999,0,0,-1.8,92.893,-46.2,1.313,5099.1,0,1,1066.6604000000002,42
59,2,2,0,0,1,0,1,0,2,193,1,999,0,0,-1.8,93.876,-40.0,0.682,5008.7,0,1,1048.8826,63
44,3,0,0,1,0,0,0,0,1,1452,10,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,47
59,0,0,0,1,0,0,1,3,2,148,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,1,1093.8321,59
39,3,0,3,0,0,1,0,0,4,67,3,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,1,1086.6562000000001,45
55,2,2,1,0,1,0,1,5,0,179,1,999,1,1,-0.1,93.2,-42.0,4.191,5195.8,0,1,1087.0173,60
45,3,2,1,1,0,0,1,2,3,323,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,1,1094.0679,51
38,2,0,1,0,1,1,1,8,3,390,1,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,0,2,1066.7670000000003,41
88,5,2,0,0,1,0,1,3,3,402,2,999,0,0,-2.9,92.201,-31.4,0.873,5076.2,0,1,1061.6024,95
28,3,0,3,0,0,0,1,0,2,549,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1066.6667000000002,34
58,0,0,6,1,1,0,1,2,0,71,6,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,64
46,2,1,6,0,1,0,1,0,0,92,1,999,0,0,-1.8,92.893,-46.2,1.264,5099.1,0,1,1066.6457000000003,55
38,6,0,6,1,0,0,0,0,3,277,3,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,1,1086.6535000000001,50
55,7,0,3,0,0,0,1,4,1,131,1,999,0,0,-3.4,92.431,-26.9,0.728,5017.5,0,0,1049.9339,65
46,2,1,6,0,0,0,1,2,4,852,9,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1094.0661,55
37,2,0,6,0,1,0,1,2,4,1005,5,4,2,2,-1.7,94.215,-40.3,0.896,4991.6,2,1,1045.6963,45
35,4,1,4,1,0,0,0,0,2,198,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,44
31,1,2,1,1,1,0,1,0,3,236,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0,2,1066.6646,35
45,3,0,3,0,0,1,0,1,4,124,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,1094.3402,51
28,11,1,5,0,0,0,1,3,3,700,4,999,1,1,-2.9,92.201,-31.4,0.829,5076.2,0,0,1061.5892,45
39,7,0,6,0,0,0,0,1,1,132,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1094.3408000000002,52
56,8,0,3,0,1,0,0,3,2,41,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,67
38,1,0,1,0,0,0,0,1,4,124,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1094.3402,40
40,2,0,1,0,0,0,0,1,3,97,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1094.3399000000002,43
43,7,0,4,0,0,0,0,3,1,18,12,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1093.8309000000002,54
58,2,1,6,0,0,0,0,1,3,100,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,0,1094.3399000000002,67
50,2,0,3,0,0,0,1,5,3,315,3,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1086.9828,55
46,2,2,6,1,1,0,1,2,3,330,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,2,1094.0679,56
34,1,0,1,0,0,1,1,0,2,362,2,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,1,1066.6667000000002,36
41,3,0,0,0,1,0,1,0,2,186,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,1,1066.6508000000001,44
32,2,0,6,0,0,0,1,3,4,133,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1093.8309000000002,40
58,6,0,0,0,1,0,1,1,2,86,1,999,0,0,-2.9,92.963,-40.8,1.26,5076.2,0,1,1062.0995,64
53,8,0,6,1,0,0,0,2,4,239,2,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0,1,1094.0661,67
36,8,0,3,0,1,1,1,5,4,14,7,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,1086.9663,47
38,3,0,0,0,0,0,1,8,1,277,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0,0,1066.7934000000002,41
29,4,1,6,0,1,1,0,1,4,1149,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,2,1094.3402,40
30,4,0,4,0,1,0,1,7,1,263,2,6,2,2,-1.8,93.369,-34.8,0.655,5008.7,2,1,1048.621,38
45,7,0,3,0,1,0,1,1,0,201,1,999,0,0,-2.9,92.963,-40.8,1.266,5076.2,0,1,1062.1013,55
27,2,1,1,0,1,0,1,0,4,340,1,999,1,1,-1.8,92.893,-46.2,1.313,5099.1,0,1,1066.6604000000002,31
32,8,0,6,0,1,0,1,5,3,247,1,6,3,1,-3.4,92.649,-30.1,0.714,5017.5,3,1,1050.0387,46
34,0,1,6,0,0,0,0,0,4,62,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,0,1086.6562000000001,41
63,5,0,4,0,0,0,0,9,2,134,3,999,1,1,-3.4,92.379,-29.8,0.768,5017.5,0,0,1049.9199,72
32,4,0,4,0,1,0,1,3,3,154,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,40
36,3,0,0,0,0,0,0,0,3,544,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1086.655,39
58,10,0,0,0,0,0,1,5,0,104,2,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,1087.0173,68
46,3,2,3,1,0,0,1,2,0,862,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,54
34,8,0,6,0,0,0,1,4,2,201,1,5,3,1,-3.4,92.431,-26.9,0.74,5017.5,3,0,1049.9375,48
28,4,1,6,0,1,0,1,2,3,58,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0,1,1094.0694,39
33,4,1,1,0,1,0,1,3,0,104,2,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,1,1093.8315000000002,39
41,4,1,6,1,1,0,0,0,3,90,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,2,1086.655,52
51,3,0,0,1,1,1,1,3,3,174,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,3,1093.8324000000002,54
37,8,0,4,0,1,1,0,0,2,268,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,49
39,3,0,3,0,0,0,0,0,1,218,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,45
39,6,0,1,0,0,0,1,3,3,402,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,0,1093.8324000000002,46
30,2,0,6,0,1,0,1,3,3,123,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,1,1093.8312,38
37,2,0,6,0,1,0,1,1,1,80,1,999,1,1,-2.9,92.963,-40.8,1.262,5076.2,0,1,1062.1001,45
56,3,0,0,0,1,0,1,2,3,81,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,59
38,2,0,6,0,0,0,0,0,1,141,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,46
49,3,0,3,0,1,0,1,5,4,35,1,999,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,1086.9663,55
38,1,1,1,1,0,0,0,0,0,357,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,41
31,3,0,3,0,0,0,0,0,4,93,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1086.6535000000001,37
41,6,0,6,0,1,1,1,5,2,501,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,2,1086.996,53
36,3,1,3,1,1,0,1,0,2,141,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,2,1066.6508000000001,43
25,11,1,1,0,1,0,0,0,0,52,9,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0,1,1066.6397000000002,38
32,2,0,1,0,1,0,1,5,3,90,2,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,1,1086.9828,35
53,7,0,3,1,0,0,1,0,1,205,2,999,1,1,-1.8,92.893,-46.2,1.291,5099.1,0,1,1066.6538000000003,63
31,3,1,3,0,0,0,0,1,2,767,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1094.3117000000002,38
34,3,0,3,0,1,0,1,8,4,70,1,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,1,1066.7790000000002,40
28,2,1,6,0,1,0,1,0,4,119,4,999,1,1,-1.8,92.893,-46.2,1.25,5099.1,0,1,1066.6415000000002,37
49,3,0,3,0,1,0,0,0,2,281,1,999,0,0,1.1,93.994,-36.4,4.858,5191.0,0,1,1086.6544000000001,55
32,1,0,1,0,0,0,1,2,0,1271,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1094.0676,34
38,1,1,1,1,0,0,1,2,1,166,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,41
46,2,0,1,1,1,0,1,0,2,293,1,999,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,2,1066.6667000000002,49
27,2,1,6,0,1,0,1,3,4,177,2,999,0,0,-1.7,94.027,-38.3,0.905,4991.6,0,1,1045.6050000000002,36
48,10,0,6,0,1,0,0,0,2,122,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,1,1086.6547,64
44,6,1,6,1,1,0,0,0,0,745,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,2,1086.6541,57
59,5,0,6,0,1,0,1,3,3,17,18,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,70
30,6,1,6,0,1,0,1,2,0,96,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,43
29,2,1,6,0,1,0,1,3,1,307,1,999,0,0,-2.9,92.201,-31.4,0.859,5076.2,0,1,1061.5982,38
34,2,1,6,0,1,0,1,3,3,259,3,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,1,1093.8324000000002,43
48,1,0,1,0,0,0,1,3,2,133,2,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0,0,1093.8312,50
41,4,0,6,0,2,2,0,1,3,131,10,999,0,0,1.4,94.465,-41.8,4.866,5228.1,0,4,1094.3123,51
32,10,0,0,0,1,0,0,5,2,62,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,1086.996,42
56,3,0,0,0,0,0,0,1,2,133,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,0,1094.3402,59
88,5,2,0,0,1,0,1,7,2,101,7,999,0,0,-1.8,92.843,-50.0,1.663,5099.1,0,1,1066.7404000000001,95
31,11,1,5,0,1,0,1,3,3,375,2,999,0,0,-1.7,94.027,-38.3,0.904,4991.6,0,1,1045.6047,48
45,6,0,6,0,0,0,1,5,1,72,2,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,1087.0059,57
49,2,2,6,0,1,0,0,1,4,606,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,1,1094.3402,59
75,5,0,6,0,1,0,1,2,3,229,1,999,2,1,-1.7,94.215,-40.3,0.81,4991.6,0,1,1045.6705000000002,86
32,3,0,2,0,0,0,0,1,4,642,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1094.3426000000002,37
36,3,0,3,0,0,1,1,5,1,160,3,999,0,0,-0.1,93.2,-42.0,4.153,5195.8,0,1,1087.0059,42
28,8,0,4,0,1,0,0,0,2,119,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,1,1086.6541,40
29,6,1,1,0,1,0,1,2,2,125,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,1,1094.0676,37
57,3,0,3,1,1,0,0,5,4,126,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0,2,1086.9663,63
34,1,0,4,0,1,0,1,0,0,101,2,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,0,1,1066.6727,39
33,1,0,6,1,0,0,1,3,3,74,8,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,1,1093.8306000000002,40
42,3,0,2,0,1,1,0,0,1,99,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,2,1086.6538,47
37,3,0,0,1,1,0,0,0,2,1125,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,2,1086.6547,40
43,2,0,6,1,0,0,1,3,1,101,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,1,1093.8318000000002,51
22,1,0,3,0,1,0,1,2,1,209,2,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,26
42,1,0,4,0,1,0,0,0,4,149,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,1,1086.6562000000001,47
46,3,0,2,1,0,0,1,0,2,19,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0,1,1066.6667000000002,51
68,5,2,1,0,1,1,1,4,0,567,1,3,1,2,-1.1,94.601,-49.5,1.0,4963.6,1,2,1040.3205,76
49,3,0,3,0,0,0,0,0,1,102,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1086.6541,55
30,2,1,6,0,0,0,1,5,3,319,5,999,0,0,-0.1,93.2,-42.0,4.076,5195.8,0,0,1086.9828,39
25,3,0,0,0,1,0,1,2,3,144,1,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,1,1094.0664000000002,28
42,4,0,4,0,0,0,1,3,0,271,4,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,0,1093.8309000000002,50
26,2,1,3,0,1,1,1,2,1,687,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0,2,1094.0676,32
32,3,0,2,1,1,0,1,0,2,459,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0,2,1066.6508000000001,37
32,4,0,6,0,0,0,1,8,0,345,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1066.7790000000002,42
36,5,0,5,0,0,0,0,2,3,88,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0,0,1094.0688,46
44,3,0,3,0,1,0,0,0,3,480,2,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,1,1086.655,50
54,5,0,3,1,1,1,0,0,0,174,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,3,1086.6541,62
24,1,0,1,0,1,0,1,2,0,337,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,26
36,3,0,2,0,2,2,0,1,4,154,1,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,4,1094.3426000000002,41
23,5,1,4,0,1,0,1,2,3,102,2,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0,1,1094.0664000000002,33
39,1,0,1,0,1,1,1,0,1,200,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0,2,1066.6697000000001,41
26,3,1,3,0,0,0,1,2,3,559,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0,0,1094.0679,33
36,1,0,1,1,0,0,1,2,0,455,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0,1,1094.067,38
40,0,0,2,0,1,0,0,2,1,225,3,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0,1,1094.0673000000002,42
28,3,0,3,0,0,1,0,0,2,109,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,1,1086.6538,34
57,0,0,3,1,1,0,1,3,0,164,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,2,1093.8315000000002,60
